policy_id,age,vehicle_price,annual_premium,claim_amount,accident_severity,past_claims,policy_tenure_months,fraud_reported,claim_to_vehicle_ratio,premium_to_vehicle_ratio,past_claims_flag,severity_norm,anomaly_score,anomaly_flag,anomaly_label
737,27,1288075,7551,30099,1,5,97,0,0.023367409997546728,0.005862231731668007,1,0.25,0.3641,0,Normal
738,61,645485,11411,161033,0,3,21,0,0.24947558893608845,0.017678152585803564,1,0.0,0.3192,0,Normal
739,34,1493774,54159,143674,2,5,39,0,0.09618182122474937,0.03625646432695687,1,0.5,0.3657,0,Normal
740,55,536585,56707,118474,0,1,95,0,0.22079219360922572,0.10568110237687901,0,0.0,0.313,0,Normal
741,24,222431,38243,9256,0,1,102,0,0.041612717594590704,0.17193119695007913,0,0.0,0.5158,0,Normal
742,63,1443131,26800,34681,1,1,46,0,0.024031758702599625,0.018570719795555777,0,0.25,0.2431,0,Normal
743,30,847008,15403,91328,0,5,66,0,0.10782411993260993,0.01818516686363427,1,0.0,0.1714,0,Normal
744,57,773441,12239,195861,0,3,91,0,0.25323295088707365,0.015824069548847877,1,0.0,0.3685,0,Normal
745,59,468512,11710,43361,0,4,36,0,0.09255026007816218,0.02499397028470928,1,0.0,0.2058,0,Normal
746,26,1098792,26384,195575,0,5,75,0,0.177990758950958,0.02401180204096677,1,0.0,0.3005,0,Normal
747,67,376076,26038,34540,0,3,111,0,0.09184289387545636,0.06923582138764137,1,0.0,0.2563,0,Normal
748,44,1468300,45846,157608,2,0,82,0,0.10734038865328022,0.0312238430675999,0,0.5,0.3363,0,Normal
749,19,878758,27447,84700,0,0,65,0,0.0963859260616392,0.031233819511379116,0,0.0,0.2066,0,Normal
750,22,953753,7285,194115,2,1,63,0,0.2035273246560434,0.0076382379523441055,0,0.5,0.5136,0,Normal
751,46,250861,42991,78532,1,2,99,0,0.31304860839824283,0.17137310553212523,1,0.25,0.4347,0,Normal
752,54,1461553,18521,187647,2,1,35,0,0.12838868765711017,0.012672128433160868,0,0.5,0.3664,0,Normal
753,55,851406,52657,127626,1,2,31,0,0.14990010652954464,0.06184703672861511,1,0.25,0.1025,0,Normal
754,36,921001,11971,133943,1,3,28,0,0.1454318231665078,0.0129978002219322,1,0.25,0.2003,0,Normal
755,25,209078,34139,46002,0,0,103,0,0.2200220969107371,0.1632827782799803,0,0.0,0.5685,0,Normal
756,65,524912,24909,49812,0,5,1,0,0.09489572557738139,0.04745357802150071,1,0.0,0.2932,0,Normal
757,62,1058058,16531,153698,0,2,25,0,0.1452641109805786,0.01562389242943919,1,0.0,0.1541,0,Normal
758,18,1044092,19721,191051,2,3,43,0,0.18298274195881017,0.018888164176945922,1,0.5,0.3589,0,Normal
759,39,1167290,24206,108946,2,0,102,0,0.09333233957941936,0.020736902794590208,0,0.5,0.2998,0,Normal
760,69,415048,42711,66668,0,5,84,0,0.16062681755648128,0.10290592195138405,1,0.0,0.3017,0,Normal
761,34,960581,11530,99003,0,2,67,1,0.10306564145486799,0.012003139763185235,1,0.0,0.1055,0,Normal
762,24,1116838,16116,42998,0,1,63,0,0.038499730041662225,0.014430011845933031,0,0.0,0.1774,0,Normal
763,42,849438,5258,194886,1,1,51,0,0.22942907024518536,0.0061899677316440615,0,0.25,0.4089,0,Normal
764,62,1405663,5282,104601,0,1,2,0,0.07441394244997382,0.003757654745373005,0,0.0,0.4195,0,Normal
765,21,233320,18937,176679,1,3,82,1,0.7572357396033791,0.08116286146553461,1,0.25,0.6362,0,Normal
766,53,527025,6898,7812,3,1,108,0,0.01482279811622197,0.01308853832638238,0,0.75,0.5409,0,Normal
767,23,815115,9135,61844,0,4,64,0,0.0758714097134641,0.011206993851181919,1,0.0,0.2084,0,Normal
768,48,564359,11629,133251,0,0,74,0,0.23610992983202211,0.02060564178892905,0,0.0,0.2806,0,Normal
769,36,1143793,48936,174870,0,3,69,0,0.15288592176563262,0.04278392787512437,1,0.0,0.1897,0,Normal
770,61,1143187,24584,74601,0,5,9,0,0.06525698310339156,0.021504774367820514,1,0.0,0.2311,0,Normal
771,71,606845,59262,139347,0,1,2,0,0.22962497898972722,0.09765574791627529,0,0.0,0.4582,0,Normal
772,56,300734,28551,181646,0,0,34,0,0.6040068498844497,0.09493740336176368,0,0.0,0.5446,0,Normal
773,44,357702,38380,47857,2,2,60,0,0.13378976413393234,0.1072957173968348,1,0.5,0.2589,0,Normal
774,27,954122,51971,125555,0,1,102,0,0.13159204840466063,0.05446991635250382,0,0.0,0.2057,0,Normal
775,43,1425811,22071,20700,0,0,61,0,0.014518043051959164,0.015479600396125155,0,0.0,0.2505,0,Normal
776,36,1347087,25074,170536,2,4,31,0,0.12659603529984678,0.018613483306213107,1,0.5,0.2766,0,Normal
777,56,1183939,30188,173423,1,2,10,0,0.14647955132861462,0.025497913745629,1,0.25,0.1976,0,Normal
778,20,806229,7307,93330,0,4,114,0,0.11576101112585739,0.009063170559269687,1,0.0,0.2989,0,Normal
779,62,929497,44901,144941,1,5,76,0,0.15593470884283775,0.04830672040176526,1,0.25,0.2384,0,Normal
780,30,298818,16205,191387,0,0,36,0,0.6404780151195205,0.05423015270113346,0,0.0,0.5628,0,Normal
781,67,1173950,10906,152026,1,4,118,0,0.1294994424809894,0.009289995919761557,1,0.25,0.3322,0,Normal
782,45,352360,7591,162627,1,5,85,0,0.4615351869247732,0.021543246840598138,1,0.25,0.5271,0,Normal
783,37,819369,20149,63353,1,0,49,0,0.07731915984231788,0.024590844185166653,0,0.25,0.1695,0,Normal
784,45,761165,49918,176098,0,0,111,0,0.2313529506047301,0.06558096394216242,0,0.0,0.3904,0,Normal
785,25,573706,44951,100772,2,4,70,0,0.1756506369976312,0.07835184161950264,1,0.5,0.2707,0,Normal
786,58,1132817,59400,178048,0,0,112,0,0.15717264379626736,0.05243560748505056,0,0.0,0.3828,0,Normal
787,56,1460533,30150,91502,0,1,49,0,0.0626496884016394,0.02064313463431868,0,0.0,0.1971,0,Normal
788,18,272715,36852,113943,0,0,3,1,0.4178082694084689,0.1351295853561947,0,0.0,0.6205,0,Normal
789,20,341398,47870,109850,0,3,74,0,0.32176426995978313,0.14021716525238798,1,0.0,0.4686,0,Normal
790,30,1381208,59260,45095,0,5,5,0,0.032648932927601834,0.04290444096440148,1,0.0,0.409,0,Normal
791,45,1065580,57756,145342,2,0,110,0,0.1363969515222212,0.054201416879617784,0,0.5,0.3598,0,Normal
792,74,283186,54821,161980,2,3,90,0,0.5719895334178475,0.19358586375787024,1,0.5,0.7146,1,Suspicious
793,66,1399670,58516,15523,0,0,61,0,0.011090463401756555,0.04180696749450406,0,0.0,0.3311,0,Normal
794,42,794604,6283,62433,0,0,85,0,0.07857111394969828,0.007907073325740463,0,0.0,0.2629,0,Normal
795,73,1276956,38691,178140,0,4,109,0,0.13950352282809836,0.030299375781643392,1,0.0,0.3284,0,Normal
796,50,834486,6125,19991,0,1,90,0,0.02395603526477944,0.007339838727265973,0,0.0,0.3097,0,Normal
797,55,464500,6529,10775,0,5,102,0,0.02319693606687607,0.014055943905395251,1,0.0,0.3677,0,Normal
798,70,270326,31170,84995,2,1,108,0,0.31441550418567143,0.11530479752299992,0,0.5,0.5336,0,Normal
799,23,1078879,13438,192322,0,2,26,0,0.17826078896633546,0.012455509417173365,1,0.0,0.2784,0,Normal
800,61,839282,25095,147745,0,4,72,0,0.17603716505636358,0.029900522231476153,1,0.0,0.1252,0,Normal
801,62,420971,21154,122808,0,4,5,0,0.2917248653117072,0.050250372946419236,1,0.0,0.3914,0,Normal
802,49,1006481,13004,158128,2,1,15,0,0.1571096154725072,0.012920250933449381,0,0.5,0.3131,0,Normal
803,62,1417060,14752,137686,1,4,16,0,0.09716307202018826,0.0104102787388828,1,0.25,0.2791,0,Normal
804,64,1231519,48360,7415,2,1,1,0,0.006021014681044563,0.039268546186826035,0,0.5,0.4416,0,Normal
805,38,989352,31819,174956,1,4,16,0,0.176838802732695,0.03216142266713701,1,0.25,0.2418,0,Normal
806,33,684410,41632,148036,0,0,37,0,0.21629693269102923,0.06082894634948883,0,0.0,0.2878,0,Normal
807,71,425314,31515,168798,0,1,3,0,0.39687760836086194,0.07409802146644252,0,0.0,0.4858,0,Normal
808,38,716998,29217,37044,1,1,52,0,0.051665344024189715,0.040749010807546455,0,0.25,0.1171,0,Normal
809,28,1147531,28172,188221,0,3,47,0,0.164022441204254,0.024550077906324182,1,0.0,0.2007,0,Normal
810,54,665757,37994,168616,1,4,95,0,0.25326920592767943,0.057068784753619185,1,0.25,0.2772,0,Normal
811,53,708062,20036,49976,0,4,13,1,0.0705812900829446,0.02829691708223703,1,0.0,0.1447,0,Normal
812,52,332028,16739,163324,0,1,80,0,0.49189679214767384,0.05041427104258965,0,0.0,0.4228,0,Normal
813,36,431447,37220,3832,0,0,55,0,0.008881719233835827,0.0862676382785411,0,0.0,0.3149,0,Normal
814,37,1060563,54416,34148,1,0,107,0,0.03219796259348799,0.051308549036173205,0,0.25,0.3009,0,Normal
815,74,1195843,14587,192312,1,5,21,0,0.16081696274764937,0.0121980793481424,1,0.25,0.4322,0,Normal
816,35,826045,49517,112230,0,0,66,0,0.13586410442033495,0.05994460356929275,0,0.0,0.1431,0,Normal
817,64,501207,35129,85076,0,4,54,0,0.16974190356099664,0.07008866578346715,1,0.0,0.1035,0,Normal
818,58,466847,5645,184531,0,3,27,0,0.3952699808074577,0.012091730070601138,1,0.0,0.5137,0,Normal
819,66,920488,35930,38402,0,1,38,1,0.041719129723440475,0.039033600618801526,0,0.0,0.1383,0,Normal
820,31,796387,21299,188799,0,2,90,1,0.2370691170635419,0.026744501423929038,1,0.0,0.2617,0,Normal
821,32,619065,35090,38578,0,3,58,0,0.06231645737288108,0.056682163129617845,1,0.0,0.1112,0,Normal
822,48,887220,26953,90453,0,2,62,0,0.10195092316345082,0.03037912763561728,1,0.0,0.0375,0,Normal
823,18,231585,57142,153390,0,3,102,0,0.6623457376525351,0.24674203103814565,1,0.0,0.7606,1,Suspicious
824,70,1195043,51443,75715,0,0,46,0,0.06335749980753846,0.04304695057253122,0,0.0,0.2326,0,Normal
825,71,489102,31475,111435,0,4,89,0,0.22783544570366568,0.0643524983490185,1,0.0,0.291,0,Normal
826,71,1162854,23888,151538,0,2,11,0,0.13031547355431244,0.020542543997316948,1,0.0,0.217,0,Normal
827,20,479922,48732,95742,0,3,72,0,0.19949450224306817,0.1015412889150968,1,0.0,0.2395,0,Normal
828,33,900601,21087,45475,0,4,8,0,0.050494002900282255,0.023414338409197405,1,0.0,0.1966,0,Normal
829,40,1290805,51305,60142,1,2,97,0,0.046592594084626196,0.039746483979776974,1,0.25,0.1454,0,Normal
830,74,1335228,51037,157636,0,1,117,0,0.11805914940433439,0.03822340587270049,0,0.0,0.4104,0,Normal
831,28,1114699,14346,153484,0,3,71,0,0.13769085852695792,0.012869830447654078,1,0.0,0.1525,0,Normal
832,29,449474,5587,93526,0,1,64,0,0.20807831358807496,0.012430057289059458,0,0.0,0.3494,0,Normal
833,27,1112935,17763,51001,1,0,102,0,0.04582563597547388,0.015960486496977365,0,0.25,0.2389,0,Normal
834,49,460116,46945,57649,2,1,21,0,0.12529204528413426,0.10202839712507905,0,0.5,0.3192,0,Normal
835,33,1071310,9079,192029,1,1,72,0,0.179246736008498,0.008474663286384626,0,0.25,0.3005,0,Normal
836,25,1144994,41116,166589,1,5,115,0,0.14549321176075006,0.03590932711496557,1,0.25,0.3426,0,Normal
837,55,720985,25215,144228,0,3,118,0,0.20004271927610245,0.03497293983517017,1,0.0,0.2923,0,Normal
838,29,219975,30817,154136,1,0,63,0,0.700694621231407,0.1400925555515147,0,0.25,0.6774,1,Suspicious
839,41,357795,29765,25711,1,1,85,0,0.07185938355934667,0.08318986237968004,0,0.25,0.2436,0,Normal
840,45,1457949,35112,30106,0,4,64,0,0.020649542165369184,0.024083130422854006,1,0.0,0.1753,0,Normal
841,70,1129065,30556,65458,0,2,20,0,0.05797535307944797,0.027063076914901344,1,0.0,0.1571,0,Normal
842,25,1224939,23099,147661,0,1,8,0,0.12054549610593172,0.018857250151027804,0,0.0,0.2837,0,Normal
843,45,1445709,48553,130429,2,0,58,0,0.09021795519156678,0.03358419046696779,0,0.5,0.2694,0,Normal
844,53,1074829,50096,101754,0,1,46,0,0.09466985476773071,0.0466083008475759,0,0.0,0.1016,0,Normal
845,43,1424613,11450,138286,1,2,31,0,0.09706910082310015,0.008037264831034932,1,0.25,0.2028,0,Normal
846,25,588076,18230,126479,0,0,114,0,0.21507217592254074,0.030999341922911455,0,0.0,0.394,0,Normal
847,67,860008,34009,158199,0,3,93,0,0.18395040051906433,0.03954493499486633,1,0.0,0.1744,0,Normal
848,45,890493,10433,136213,0,0,112,0,0.1529634113200089,0.011715968889178367,0,0.0,0.3009,0,Normal
849,45,1168181,38866,28884,0,3,9,0,0.024725599264498167,0.033270500658287835,1,0.0,0.21,0,Normal
850,54,820347,44864,2708,2,0,15,0,0.0033010380960275397,0.054688985649992444,0,0.5,0.3994,0,Normal
851,58,1212092,23710,18375,1,2,94,0,0.015159727842665538,0.019561205287053057,1,0.25,0.169,0,Normal
852,53,822605,16439,15088,0,2,26,0,0.018341709153592362,0.019984050687692528,1,0.0,0.1616,0,Normal
853,44,925495,46855,57615,2,0,10,1,0.06225310536188163,0.05062690708549794,0,0.5,0.2998,0,Normal
854,71,301459,21021,110138,0,1,29,0,0.3653486366350428,0.06973064419823526,0,0.0,0.4541,0,Normal
855,34,961985,11416,176118,3,2,118,0,0.18307750840448822,0.011867116569264001,1,0.75,0.4935,0,Normal
856,26,400422,11980,10014,0,3,80,0,0.02500855345472163,0.02991836133289047,1,0.0,0.3062,0,Normal
857,50,1350096,23058,195497,0,3,36,0,0.14480218828721195,0.017078772858542757,1,0.0,0.2504,0,Normal
858,70,785560,16101,134345,0,4,84,0,0.17101790949397946,0.020496180436656096,1,0.0,0.1893,0,Normal
859,37,947512,45718,178207,0,5,109,0,0.18807868599164337,0.048250525322607714,1,0.0,0.3388,0,Normal
860,30,716123,37602,102842,0,5,118,0,0.14360920734397953,0.0525076662700873,1,0.0,0.2678,0,Normal
861,45,526818,14122,161953,1,5,37,0,0.30741677881777235,0.02680617062026996,1,0.25,0.3876,0,Normal
862,65,1236548,17576,78077,2,3,86,0,0.06314104819137778,0.014213751335369645,1,0.5,0.2444,0,Normal
863,46,344832,32516,139784,1,4,71,0,0.405367235734399,0.09429491956976276,1,0.25,0.3844,0,Normal
864,30,352999,27433,52874,0,5,23,0,0.14978470254957507,0.07771388101983003,1,0.0,0.2951,0,Normal
865,63,548619,6089,69087,0,5,41,0,0.12592869381356858,0.011098756880901171,1,0.0,0.2896,0,Normal
866,52,261367,42346,12297,0,0,104,0,0.04704860579719017,0.16201677328517647,0,0.0,0.4798,0,Normal
867,23,953315,14127,27128,0,0,93,0,0.028456461446152166,0.014818800901275127,0,0.0,0.2654,0,Normal
868,35,605804,15487,68368,1,0,80,0,0.11285479651042828,0.025564331756918482,0,0.25,0.1936,0,Normal
869,68,1108182,5155,78958,0,1,102,0,0.07124996503285107,0.004651758779912704,0,0.0,0.3478,0,Normal
870,22,957038,6958,32920,0,5,28,0,0.0343977622646517,0.007270341125074318,1,0.0,0.3463,0,Normal
871,64,1484382,15693,142228,0,1,48,0,0.09581624149562479,0.01057206933789999,0,0.0,0.2822,0,Normal
872,42,1104586,44112,142180,3,4,38,0,0.12871779226081784,0.039935288030730036,1,0.75,0.3322,0,Normal
873,19,1293314,43547,162917,0,3,31,0,0.12596853821381487,0.03367083811755064,1,0.0,0.2438,0,Normal
874,27,757685,33795,133872,0,5,14,0,0.17668532875096016,0.04460290938462635,1,0.0,0.2977,0,Normal
875,73,1242377,26447,173784,0,3,117,0,0.13988013309958805,0.02128740206281824,1,0.0,0.3257,0,Normal
876,47,402332,41598,133682,0,0,97,0,0.3322670524167791,0.1033919663562273,0,0.0,0.3906,0,Normal
877,67,582729,46814,77603,0,5,73,0,0.13317145161567107,0.0803356614555626,1,0.0,0.2405,0,Normal
878,62,1360029,30215,33872,0,2,91,0,0.024905332970596238,0.022216421696580224,1,0.0,0.1419,0,Normal
879,22,1268392,14794,10728,1,1,88,0,0.008457946393586215,0.011663577455883154,0,0.25,0.3386,0,Normal
880,72,1159744,38209,95102,0,1,77,0,0.08200250917227495,0.03294603555091852,0,0.0,0.1457,0,Normal
881,73,1123780,27424,122049,1,5,90,0,0.10860568028824122,0.02440333125404327,1,0.25,0.2727,0,Normal
882,50,969299,52246,20583,3,0,29,0,0.021234911792014855,0.05390075312080883,0,0.75,0.4339,0,Normal
883,71,1206080,42396,85774,1,1,51,0,0.07111794315638834,0.03515186790936927,0,0.25,0.182,0,Normal
884,18,571000,11370,138335,0,0,49,0,0.24226752667683593,0.019912399452890625,0,0.0,0.3712,0,Normal
885,35,413567,14528,126374,0,4,43,0,0.305570063447849,0.03512844320643763,1,0.0,0.3116,0,Normal
886,49,795923,33276,198522,1,3,92,0,0.24942331177348592,0.04180801182022404,1,0.25,0.3064,0,Normal
887,64,416184,55100,150528,1,2,92,0,0.361685308216298,0.132393046361594,1,0.25,0.3853,0,Normal
888,66,498090,49333,91118,0,3,72,0,0.1829344437060698,0.09904415056686429,1,0.0,0.1869,0,Normal
889,28,517348,13179,65942,1,3,87,0,0.12746134620923208,0.025474099688991378,1,0.25,0.2085,0,Normal
890,38,1431534,53781,13689,0,4,93,0,0.00956246267118862,0.03756876359991198,1,0.0,0.2958,0,Normal
891,43,1189156,21843,164006,0,1,5,0,0.1379178695496053,0.018368474473934054,0,0.0,0.2495,0,Normal
892,42,292324,28952,33276,0,2,42,0,0.11383220730351493,0.09904045155221072,1,0.0,0.2155,0,Normal
893,39,423536,58798,101968,0,1,7,0,0.24075346427820946,0.1388261238097262,0,0.0,0.4683,0,Normal
894,44,226155,38160,150945,0,5,42,0,0.6674375210032013,0.16873308689577107,1,0.0,0.6801,1,Suspicious
895,66,541815,49898,13050,1,3,36,0,0.024085667459063594,0.09209399500937587,1,0.25,0.3045,0,Normal
896,30,660494,55939,66216,0,5,105,0,0.10025208366452433,0.08469254120016048,1,0.0,0.3149,0,Normal
897,50,349381,34516,84040,0,0,27,0,0.2405390088785341,0.09879158056224992,0,0.0,0.3526,0,Normal
898,51,1380267,15449,21644,0,3,58,0,0.015681012672901205,0.011192753870987374,1,0.0,0.2068,0,Normal
899,58,643324,55290,62021,0,1,46,0,0.09640694827653208,0.08594411844713014,0,0.0,0.1661,0,Normal
900,52,234707,26125,168197,0,3,66,0,0.7166223562895172,0.11130851952212963,1,0.0,0.5467,0,Normal
901,18,1137841,12418,197971,1,0,25,0,0.17398812840447092,0.01091364178857873,0,0.25,0.4302,0,Normal
902,38,946788,27746,42291,1,4,73,0,0.04466781933461415,0.02930536793308752,1,0.25,0.0851,0,Normal
903,65,553299,7454,166132,1,5,117,0,0.3002566419663835,0.013471895897343213,1,0.25,0.5427,0,Normal
904,72,1407068,57826,132610,1,5,27,0,0.09424555583272747,0.041096776348565706,1,0.25,0.3791,0,Normal
905,23,370102,22761,167248,0,1,1,0,0.45189582359505326,0.061499096197545004,0,0.0,0.5371,0,Normal
906,45,594274,20223,41520,0,3,87,0,0.06986664423036473,0.034029700054688486,1,0.0,0.105,0,Normal
907,34,417285,11701,25675,0,1,74,0,0.06152854397223966,0.02804072027338564,0,0.0,0.2146,0,Normal
908,22,1408052,7597,149359,0,4,42,0,0.10607484235323528,0.005395393497261822,1,0.0,0.3155,0,Normal
909,48,958842,5141,174,3,3,52,0,0.0001814687075986371,0.005361670263014905,1,0.75,0.4914,0,Normal
910,22,1222788,7659,92268,0,3,25,0,0.0754570085272275,0.006263549966510984,1,0.0,0.2879,0,Normal
911,55,1409504,25980,34998,0,1,54,0,0.024829993508359318,0.01843200272436068,0,0.0,0.195,0,Normal
912,20,1050610,14031,184384,2,1,67,0,0.1755016842580175,0.013355085754860743,0,0.5,0.388,0,Normal
913,70,496141,20037,143184,2,0,6,0,0.2885947974571796,0.04038561540849192,0,0.5,0.5223,0,Normal
914,40,1143115,51738,105410,1,4,58,0,0.09221286378635239,0.04526049849709041,1,0.25,0.1258,0,Normal
915,54,1497076,43429,75225,0,0,70,0,0.05024791643983576,0.02900919591978235,0,0.0,0.2153,0,Normal
916,70,1380887,11142,44814,0,5,53,0,0.032453030224029754,0.008068720996923719,1,0.0,0.3387,0,Normal
917,54,445546,17109,85091,0,3,66,0,0.19098097394887634,0.0383999892267258,1,0.0,0.1286,0,Normal
918,27,1445309,27010,50719,0,1,58,0,0.035092125564757735,0.018688032325245102,0,0.0,0.2082,0,Normal
919,27,851233,13787,129887,0,3,82,0,0.1525867152862785,0.01619648651252182,1,0.0,0.1395,0,Normal
920,36,1241592,47864,33919,0,3,87,0,0.02731893623755933,0.038550475075165534,1,0.0,0.1745,0,Normal
921,34,346470,13472,73155,2,2,2,0,0.21114321256324484,0.03888348519789535,1,0.5,0.4619,0,Normal
922,38,844318,54575,71569,0,5,76,0,0.08476535527448749,0.06463789160258149,1,0.0,0.1892,0,Normal
923,31,1255146,28383,41328,1,2,22,0,0.03292682052381116,0.022613287527277683,1,0.25,0.1593,0,Normal
924,26,530929,9249,24618,1,3,37,0,0.04636769442299361,0.0174203755674006,1,0.25,0.2789,0,Normal
925,63,279141,52717,34675,0,1,20,0,0.12421993107450688,0.18885370170020993,0,0.0,0.4827,0,Normal
926,18,212115,39518,18919,1,3,103,0,0.08919176299760509,0.18630372060570632,1,0.25,0.5643,0,Normal
927,68,1287638,58909,4173,0,5,24,0,0.003240815166362622,0.04574962392409674,1,0.0,0.4477,0,Normal
928,62,1009343,23351,109369,0,2,112,0,0.10835651670788156,0.023134828165620444,1,0.0,0.1407,0,Normal
929,30,590479,9088,26400,1,1,84,0,0.044709388971684055,0.015390868446010026,0,0.25,0.2442,0,Normal
930,21,1030185,58330,181517,0,3,65,0,0.17619827875742827,0.05662084322636883,1,0.0,0.3308,0,Normal
931,18,597686,20282,70305,3,4,65,0,0.11762845770445066,0.033934149479577104,1,0.75,0.4378,0,Normal
932,66,1370439,24330,168636,0,5,81,0,0.1230524503079303,0.0177534222585447,1,0.0,0.2744,0,Normal
933,57,996657,47409,176886,1,5,1,0,0.17747913527007259,0.04756797216296864,1,0.25,0.3718,0,Normal
934,49,847296,26778,88791,0,4,117,0,0.10479324251118557,0.03160403022788939,1,0.0,0.1731,0,Normal
935,51,1225799,29264,159034,0,3,116,1,0.1297389459944526,0.023873388807309513,1,0.0,0.1859,0,Normal
936,45,1000101,10075,70533,0,5,109,0,0.0705258063677505,0.010073972454809609,1,0.0,0.2517,0,Normal
937,48,1244257,15412,187256,1,1,94,0,0.1504961189721103,0.012386498620061113,0,0.25,0.2877,0,Normal
938,25,248320,53454,103591,2,3,105,0,0.41716568473870513,0.21526169756081845,1,0.5,0.6853,1,Suspicious
939,56,1164918,33365,141650,2,3,111,0,0.12159643717717712,0.028641476360158947,1,0.5,0.2476,0,Normal
940,43,696758,12230,131060,0,2,3,0,0.18809947198385668,0.017552697561136633,1,0.0,0.2071,0,Normal
941,51,1395225,53200,149696,1,5,46,1,0.10729157856863332,0.03813002337972486,1,0.25,0.2476,0,Normal
942,71,1373930,16002,39194,1,5,55,0,0.028526905645188876,0.011646873096247191,1,0.25,0.304,0,Normal
943,71,812297,18947,109903,1,4,75,0,0.13529886814937375,0.023325183614880254,1,0.25,0.1644,0,Normal
944,20,648625,18686,131461,0,2,88,0,0.20267611844113556,0.028808589233240728,1,0.0,0.2503,0,Normal
945,67,228625,34304,99303,1,2,86,0,0.43434692467173464,0.15004417695275252,1,0.25,0.4836,0,Normal
946,29,936400,55683,113903,2,5,64,0,0.12163912682707516,0.05946490873034095,1,0.5,0.3007,0,Normal
947,18,1285063,18074,67391,0,3,108,0,0.052441746092023435,0.01406466915266477,1,0.0,0.2614,0,Normal
948,71,1476647,57142,144866,2,2,45,0,0.09810462615328772,0.03869710316879852,1,0.5,0.3334,0,Normal
949,61,688011,9493,58002,1,4,26,0,0.08430376214368354,0.013797724458294332,1,0.25,0.224,0,Normal
950,22,1422471,55085,35531,0,2,77,1,0.024978347552711055,0.03872483957504963,1,0.0,0.2405,0,Normal
951,47,630424,39228,183887,0,4,65,0,0.2916873537692826,0.06222468969346076,1,0.0,0.2774,0,Normal
952,47,516205,19140,4986,0,2,24,0,0.00965893461137608,0.03707822071033657,1,0.0,0.2052,0,Normal
953,74,1148163,56875,32298,0,4,74,0,0.028130127751784587,0.04953560641162761,1,0.0,0.3201,0,Normal
954,34,1247328,36655,1481,2,2,35,0,0.0011873371019193813,0.029386793700779828,1,0.5,0.2848,0,Normal
955,65,301376,48472,56408,0,2,24,0,0.1871675675316962,0.16083510022330835,1,0.0,0.3382,0,Normal
956,64,1033487,54437,121950,2,1,28,0,0.11799846732618086,0.052673083770687225,0,0.5,0.266,0,Normal
957,40,967629,54416,147907,2,4,100,0,0.15285491355166747,0.05623637134028503,1,0.5,0.2656,0,Normal
958,32,358056,11816,125355,0,4,80,0,0.3500978894421838,0.033000332349318685,1,0.0,0.381,0,Normal
959,54,834457,16639,27798,2,4,104,0,0.033312641259356374,0.019939889125636042,1,0.5,0.2422,0,Normal
960,38,760347,52192,91649,3,0,16,0,0.12053559685828068,0.06864225328402258,0,0.75,0.4232,0,Normal
961,31,662785,51733,64887,1,2,59,0,0.09790037810092549,0.0780538514694034,1,0.25,0.1299,0,Normal
962,19,1232766,34492,19477,1,4,81,0,0.01579941708368248,0.027979334294315147,1,0.25,0.2518,0,Normal
963,28,729992,55914,148338,3,5,115,0,0.20320468826413404,0.07659525502299337,1,0.75,0.6175,0,Normal
964,68,1178080,16240,127815,1,0,54,0,0.10849423766277531,0.013785130224492204,0,0.25,0.2591,0,Normal
965,56,928744,37698,174598,0,1,79,0,0.18799347506581462,0.04059025889775988,0,0.0,0.1622,0,Normal
966,55,942488,31957,127426,2,4,16,0,0.13520157794945087,0.033907027031615224,1,0.5,0.2151,0,Normal
967,51,835567,37808,142961,1,4,15,0,0.1710943932749938,0.04524826225992379,1,0.25,0.1828,0,Normal
968,55,882568,10827,24335,1,0,98,0,0.027572914978885504,0.01226759607464119,0,0.25,0.2778,0,Normal
969,67,842804,37762,142326,0,2,11,0,0.16887180308612312,0.04480514472505503,1,0.0,0.1841,0,Normal
970,51,722828,13259,86610,1,5,65,0,0.11982087049634146,0.01834320427099632,1,0.25,0.1753,0,Normal
971,35,678366,55139,11442,0,1,79,0,0.016866976135336772,0.08128196094444452,0,0.0,0.2663,0,Normal
972,47,921384,19849,46289,2,4,90,0,0.05023849964998345,0.021542569067219457,1,0.5,0.1683,0,Normal
973,32,1157386,21232,53747,0,2,115,1,0.046438226798814916,0.018344771455010296,1,0.0,0.154,0,Normal
974,44,619139,45572,37327,0,5,68,0,0.0602884646445069,0.07360532351326032,1,0.0,0.2043,0,Normal
975,68,719777,29173,147271,0,5,43,0,0.20460614244947747,0.040530552475902294,1,0.0,0.3061,0,Normal
976,51,432549,59869,72827,0,1,69,0,0.16836666281354756,0.1384094324355566,0,0.0,0.3164,0,Normal
977,69,684965,57350,106464,1,3,99,0,0.15542961256471124,0.08372678351918197,1,0.25,0.2601,0,Normal
978,74,990546,10374,131184,2,5,13,0,0.13243591672076135,0.010473001281110336,1,0.5,0.4551,0,Normal
979,55,1182469,26174,87051,2,3,10,0,0.0736179353387401,0.022135022453000922,1,0.5,0.2456,0,Normal
980,50,236321,28567,150653,0,5,75,0,0.6374903733042205,0.12088167838796218,1,0.0,0.604,0,Normal
981,41,535441,40292,59722,0,1,82,0,0.11153775759092488,0.0752499803900329,0,0.0,0.1176,0,Normal
982,32,1493590,14277,92036,2,0,98,0,0.06162061769252761,0.00955884174449364,0,0.5,0.4116,0,Normal
